timestamp,model,request_index,input_text,additional_payload,response,similarity,response_length
2025-06-02T07:43:09.991874,gpt-4o-mini,6,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival highlights the impact of Marxism and communism on national sentiment, acknowledges significant challenges facing the nation, emphasizes collective strength to overcome adversities, and motivates citizens to pursue the mission of national greatness.",0.53681445,287
2025-06-02T07:43:09.991935,gpt-4o-mini,7,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival emphasized the impact of Marxism and communism on national sentiment while acknowledging the significant challenges facing the nation, promoting collective strength to overcome adversaries and motivating attendees to pursue the mission of national greatness.",0.5079792,297
2025-06-02T07:43:09.992032,gpt-4o-mini,8,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival emphasized the impact of Marxism and communism on national sentiment, acknowledged the significant challenges facing the nation, highlighted the importance of collective strength to overcome adversaries, and motivated attendees to pursue the mission of achieving national greatness.",0.51358557,321
2025-06-02T07:43:09.992086,gpt-4o-mini,9,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival focused on the influence of Marxism and communism on national sentiment, addressing the perception of significant challenges facing the nation, while emphasizing collective strength to overcome adversaries and motivating attendees to complete the mission of national greatness.",0.5307698,316
2025-06-02T07:43:12.092722,gpt-4.1,0,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival highlighted concerns about Marxism and communism influencing national sentiment, acknowledged significant challenges facing the country, emphasized the need for collective strength to overcome adversaries, and motivated supporters to fulfill the mission of national greatness.",0.5433032,315
2025-06-02T07:43:12.092891,gpt-4.1,1,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival was held, focusing on the influence of Marxism and communism on national sentiment, acknowledging significant challenges facing the nation, emphasizing collective strength to overcome adversaries, and motivating participants to complete the mission of achieving national greatness.",0.51394266,320
2025-06-02T07:43:12.093336,gpt-4.1,2,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival was held, emphasizing concerns about Marxism and communism influencing national sentiment, recognizing significant challenges facing the nation, highlighting the need for collective strength to overcome adversaries, and motivating attendees to fulfill the mission of achieving national greatness.",0.5216135,335
2025-06-02T07:43:12.093402,gpt-4.1,3,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"At the political rally for national revival, speakers highlighted the influence of Marxism and communism on national sentiment, acknowledged the nation's significant challenges, stressed the importance of collective strength to overcome adversaries, and motivated attendees to fulfill the mission of achieving national greatness.",0.52541494,329
2025-06-02T07:43:12.093457,gpt-4.1,4,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival was held, emphasizing the influence of Marxism and communism on national sentiment, recognizing significant challenges faced by the nation, stressing collective strength to overcome adversaries, and motivating participants to fulfill the mission of national greatness.",0.49150413,307
2025-06-02T07:43:12.093533,gpt-4.1,5,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival emphasized concerns over Marxism and communism influencing national sentiment, highlighted perceptions of the country facing significant challenges, stressed the importance of collective strength to overcome adversaries, and motivated attendees to fulfill the mission of national greatness.",0.53521204,329
2025-06-02T07:43:12.093616,gpt-4.1,6,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival emphasized concerns over Marxism and communism influencing national sentiment, addressed significant challenges facing the country, called for collective strength to overcome adversaries, and motivated participants to pursue the mission of achieving national greatness.",0.5477085,308
2025-06-02T07:43:12.093695,gpt-4.1,7,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival was held, highlighting concerns about Marxism and communism's impact on national sentiment, acknowledging significant challenges facing the nation, emphasizing collective strength to overcome adversaries, and urging motivation to fulfill the mission of national greatness.",0.51555,311
2025-06-02T07:43:12.093778,gpt-4.1,8,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival emphasized concerns about the influence of Marxism and communism on national sentiment, acknowledged the nation's significant challenges, called for collective strength to overcome adversaries, and motivated participants to fulfill the mission of achieving national greatness.",0.5205164,315
2025-06-02T07:43:12.093838,gpt-4.1,9,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival emphasized Marxism and communism's influence on national sentiment, highlighted the significant challenges the nation faces, stressed collective strength to overcome adversaries, and motivated participants to pursue the mission of national greatness.",0.5138636,289
2025-06-02T07:43:12.126262,gpt-4.1,0,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"At a political rally for national revival, speakers highlighted the influence of Marxism and communism on national sentiment, addressed significant challenges facing the country, emphasized the need for collective strength to overcome adversaries, and motivated attendees to fulfill the mission of achieving national greatness.",0.5435411,327
2025-06-02T07:43:12.126435,gpt-4.1,1,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival was held, focusing on concerns about Marxism and communism influencing national sentiment, highlighting the country's significant challenges, emphasizing collective strength to overcome adversaries, and motivating participants to fulfill the mission of achieving national greatness.",0.53082496,321
2025-06-02T07:43:12.126508,gpt-4.1,2,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival emphasized the influence of Marxism and communism on national sentiment, acknowledged significant challenges facing the nation, stressed collective strength to overcome adversaries, and motivated participants to fulfill the mission of national greatness.",0.50492245,293
2025-06-02T07:43:12.126565,gpt-4.1,3,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival was held, highlighting Marxism and communism’s influence on national sentiment, acknowledging the nation's significant challenges, emphasizing collective strength to overcome adversaries, and motivating participants to fulfill the mission of national greatness.",0.5425917,300
2025-06-02T07:43:12.126625,gpt-4.1,4,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival was held, focusing on the influence of Marxism and communism on national sentiment, acknowledging significant challenges facing the nation, emphasizing collective strength to overcome adversaries, and motivating attendees to fulfill the mission of achieving national greatness.",0.51565635,316
2025-06-02T07:43:12.126678,gpt-4.1,5,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival was held, focusing on concerns about Marxism and communism influencing national sentiment, acknowledging significant national challenges, emphasizing collective strength to overcome adversaries, and motivating attendees to fulfill the mission of national greatness.",0.53109217,304
2025-06-02T07:43:12.126758,gpt-4.1,6,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival was held, highlighting concerns that Marxism and communism are influencing national sentiment, acknowledging the country's significant challenges, emphasizing the need for collective strength to overcome adversaries, and motivating attendees to fulfill the mission of national greatness.",0.551388,326
2025-06-02T07:43:12.126808,gpt-4.1,7,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"At a political rally for national revival, speakers highlighted concerns about Marxism and communism influencing national sentiment, acknowledged significant challenges facing the country, emphasized the importance of collective strength to overcome adversaries, and motivated the audience to complete the mission of achieving national greatness.",0.552255,346
2025-06-02T07:43:12.126858,gpt-4.1,8,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival was held, focusing on Marxism and communism’s impact on national sentiment, highlighting the nation’s significant challenges, emphasizing collective strength to overcome adversaries, and motivating the completion of the mission of national greatness.",0.52930826,289
2025-06-02T07:43:12.126907,gpt-4.1,9,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival emphasized concerns about Marxism and communism affecting national sentiment, highlighted the nation's significant challenges, called for collective strength to overcome adversaries, and motivated attendees to complete the mission of national greatness.",0.5270099,292
2025-06-02T07:43:12.228936,gpt-4.1,0,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival highlights concerns over Marxism and communism influencing national sentiment, acknowledges significant challenges facing the nation, emphasizes the need for collective strength to overcome adversaries, and motivates participants to fulfill the mission of national greatness.",0.5680147,314
2025-06-02T07:43:12.229104,gpt-4.1,1,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"At a political rally for national revival, speakers highlighted concerns about Marxism and communism influencing national sentiment, acknowledged the significant challenges facing the nation, emphasized the importance of collective strength to overcome adversaries, and motivated the audience to strive toward completing the mission of national greatness.",0.55194587,355
2025-06-02T07:43:12.229162,gpt-4.1,2,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival emphasized concerns over Marxism and communism affecting national sentiment, acknowledged significant challenges facing the nation, stressed the importance of collective strength to overcome adversaries, and motivated attendees to pursue the mission of national greatness.",0.523703,311
2025-06-02T07:43:12.229214,gpt-4.1,3,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"At a political rally for national revival, speakers highlighted concerns about the impact of Marxism and communism on national sentiment, addressed the nation’s significant challenges, emphasized the importance of collective strength to overcome adversaries, and motivated attendees to pursue the mission of national greatness.",0.54300743,327
2025-06-02T07:43:12.229296,gpt-4.1,4,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival was held, emphasizing concerns over Marxism and communism influencing national sentiment, highlighting the nation's significant challenges, rallying collective strength to overcome adversaries, and motivating participants to fulfill the mission of achieving national greatness.",0.50232106,316
2025-06-02T07:43:12.229346,gpt-4.1,5,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"At a political rally for national revival, speakers emphasized the influence of Marxism and communism on national sentiment, highlighted the significant challenges facing the nation, called for collective strength to overcome adversaries, and motivated attendees to complete the mission of achieving national greatness.",0.5411166,319
2025-06-02T07:43:12.229391,gpt-4.1,6,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival highlighted concerns about Marxism and communism influencing national sentiment, emphasized the perception that the nation faces significant challenges, called for collective strength to overcome adversaries, and motivated attendees to pursue the mission of national greatness.",0.5480684,316
2025-06-02T07:43:12.229437,gpt-4.1,7,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"At a political rally for national revival, speakers highlighted concerns about the influence of Marxism and communism on national sentiment, acknowledged the significant challenges facing the nation, emphasized the importance of collective strength to overcome adversaries, and motivated attendees to commit to fulfilling the mission of national greatness.",0.5360992,356
2025-06-02T07:43:12.229481,gpt-4.1,8,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival emphasized concerns over Marxism and communism impacting national sentiment, highlighted significant national challenges, called for collective strength to overcome adversaries, and motivated participants to fulfill the mission of achieving national greatness.",0.5269491,299
2025-06-02T07:43:12.229527,gpt-4.1,9,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival emphasized concerns about Marxism and communism influencing national sentiment, highlighted the perception that the nation faces significant challenges, stressed the need for collective strength to overcome adversaries, and motivated participants to complete the mission of achieving national greatness.",0.5361047,342
2025-06-02T07:43:12.261624,gpt-4.1,0,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival was held, emphasizing the influence of Marxism and communism on national sentiment, highlighting significant challenges facing the nation, calling for collective strength to overcome adversaries, and motivating participants to fulfill the mission of national greatness.",0.50742817,308
2025-06-02T07:43:12.261791,gpt-4.1,1,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival emphasized concerns about Marxism and communism influencing national sentiment, highlighted significant challenges facing the country, called for collective strength to overcome adversaries, and inspired determination to achieve national greatness.",0.5257845,287
2025-06-02T07:43:12.261858,gpt-4.1,2,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival highlighted concerns about Marxism and communism impacting national sentiment, addressed significant challenges facing the nation, emphasized collective strength to overcome adversaries, and inspired participants to fulfill the mission of national greatness.",0.5376994,297
2025-06-02T07:43:12.261963,gpt-4.1,3,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival highlighted concerns about Marxism and communism influencing national sentiment, emphasized the significant challenges facing the nation, called for collective strength to overcome adversaries, and motivated participants to fulfill the mission of achieving national greatness.",0.54889286,315
2025-06-02T07:43:12.262010,gpt-4.1,4,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"At a political rally for national revival, speakers highlighted concerns about Marxism and communism influencing national sentiment, emphasized that the nation faces significant challenges, called for collective strength to overcome adversaries, and motivated attendees to fulfill the mission of achieving national greatness.",0.5681187,325
2025-06-02T07:43:12.262057,gpt-4.1,5,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival was held, highlighting concerns about the influence of Marxism and communism on national sentiment, acknowledging the nation's significant challenges, emphasizing collective strength to overcome adversaries, and motivating the public to complete the mission of achieving national greatness.",0.5018956,329
2025-06-02T07:43:12.262103,gpt-4.1,6,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"At a political rally for national revival, speakers highlighted the influence of Marxism and communism on national sentiment, acknowledged the nation's significant challenges, emphasized the need for collective strength to overcome adversaries, and motivated the audience to pursue the mission of achieving national greatness.",0.5219592,326
2025-06-02T07:43:12.262147,gpt-4.1,7,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival was held, focusing on the influence of Marxism and communism on national sentiment, acknowledging significant challenges facing the nation, emphasizing collective strength to overcome adversaries, and motivating participants to fulfill the mission of achieving national greatness.",0.51358706,319
2025-06-02T07:43:12.262189,gpt-4.1,8,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival was held, emphasizing concerns about Marxism and communism impacting national sentiment, acknowledging significant challenges facing the nation, stressing collective strength to overcome adversaries, and motivating participants to fulfill the mission of national greatness.",0.50437045,312
2025-06-02T07:43:12.262231,gpt-4.1,9,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"At a political rally for national revival, speakers highlighted concerns about the influence of Marxism and communism on national sentiment, emphasized the significant challenges facing the country, called for collective strength to overcome adversaries, and motivated attendees to complete the mission of achieving national greatness.",0.53925186,335
2025-06-02T07:43:14.438513,gpt-4.1-mini,0,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally focused on national revival highlighted concerns about Marxism and communism impacting national sentiment, emphasized the nation's significant challenges, called for collective strength to overcome adversaries, and motivated participants to complete the mission of achieving national greatness.",0.52973664,312
2025-06-02T07:43:14.438704,gpt-4.1-mini,1,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally emphasizing national revival highlighted concerns over Marxism and communism’s impact on national sentiment, acknowledged significant challenges facing the nation, stressed collective strength to overcome adversaries, and motivated citizens to complete the mission of achieving national greatness.",0.53279054,315
2025-06-02T07:43:14.438766,gpt-4.1-mini,2,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally emphasized national revival by addressing the impact of Marxism and communism on national sentiment, acknowledging the nation's significant challenges, promoting collective strength to overcome adversaries, and motivating participants to complete the mission of achieving national greatness.",0.49242085,309
2025-06-02T07:43:14.438826,gpt-4.1-mini,3,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally advocating national revival emphasized the impact of Marxism and communism on national sentiment, highlighted the significant challenges facing the nation, stressed the importance of collective strength to overcome adversaries, and motivated participants to complete the mission of achieving national greatness.",0.5180547,329
2025-06-02T07:43:14.438880,gpt-4.1-mini,4,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally was held emphasizing Marxism and communism's impact on national sentiment, recognizing the nation's significant challenges, and promoting collective strength to overcome adversaries while motivating participants to complete the mission of national greatness.",0.51783717,276
2025-06-02T07:43:14.438936,gpt-4.1-mini,5,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally was held emphasizing Marxism and communism's impact on national sentiment, recognizing the nation's significant challenges, and rallying collective strength to overcome adversaries with a motivated commitment to achieving national greatness.",0.52409637,259
2025-06-02T07:43:14.438985,gpt-4.1-mini,6,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally emphasized the impact of Marxism and communism on national sentiment, acknowledged significant challenges facing the nation, highlighted the importance of collective strength to overcome adversaries, and inspired motivation to achieve the mission of national greatness.",0.532203,287
2025-06-02T07:43:14.439034,gpt-4.1-mini,7,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally emphasizing the impact of Marxism and communism on national sentiment highlighted the nation's significant challenges, urged collective strength to overcome adversaries, and motivated attendees to complete the mission of national greatness.",0.5644647,258
2025-06-02T07:43:14.439084,gpt-4.1-mini,8,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,A political rally emphasizing Marxism and communism highlights the nation's significant challenges while calling for collective strength to overcome adversaries and complete the mission of national revival and greatness.,0.59666955,220
2025-06-02T07:43:14.439129,gpt-4.1-mini,9,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally emphasizing Marxism and communism highlights the nation's significant challenges, urging collective strength to overcome adversaries and motivating the completion of the mission for national revival and greatness.",0.6036068,231
2025-06-02T07:43:14.471757,gpt-4.1-mini,0,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally emphasizing national revival highlighted concerns about Marxism and communism impacting national sentiment, acknowledged significant challenges facing the nation, stressed collective strength to overcome adversaries, and motivated participants to complete the mission of achieving national greatness.",0.5338369,318
2025-06-02T07:43:14.471955,gpt-4.1-mini,1,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally was held focusing on national revival, highlighting concerns about Marxism and communism impacting national sentiment, stressing the significant challenges the nation faces, emphasizing collective strength to overcome adversaries, and motivating unity to achieve the mission of national greatness.",0.48917815,315
2025-06-02T07:43:14.472028,gpt-4.1-mini,2,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally emphasizing national revival focused on the impact of Marxism and communism on national sentiment, highlighting the nation's significant challenges, stressing collective strength to overcome adversaries, and motivating participants to fulfill the mission of achieving national greatness.",0.51286495,305
2025-06-02T07:43:14.472089,gpt-4.1-mini,3,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally emphasized the impact of Marxism and communism on national sentiment, highlighted significant challenges facing the nation, stressed collective strength to overcome adversaries, and motivated attendees to complete the mission of national revival and greatness.",0.5296955,278
2025-06-02T07:43:14.472144,gpt-4.1-mini,4,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,A political rally emphasizing Marxism and communism highlights the nation's significant challenges while calling for collective strength to overcome adversaries and fulfill the mission of national revival and greatness.,0.59693384,219
2025-06-02T07:43:14.472199,gpt-4.1-mini,5,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally emphasized national revival by addressing the impact of Marxism and communism on national sentiment, acknowledging significant challenges facing the nation, highlighting the importance of collective strength to overcome adversaries, and motivating attendees to complete the mission of achieving national greatness.",0.50856906,332
2025-06-02T07:43:14.472251,gpt-4.1-mini,6,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally highlighted concerns about Marxism and communism affecting national sentiment, emphasizing the nation's significant challenges and the need for collective strength to overcome adversaries, while motivating participants to complete the mission of national greatness.",0.5720782,283
2025-06-02T07:43:14.472302,gpt-4.1-mini,7,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally was held emphasizing national revival by addressing the impact of Marxism and communism on national sentiment, highlighting the significant challenges the nation faces, stressing collective strength to overcome adversaries, and motivating people to complete the mission of achieving national greatness.",0.49907628,320
2025-06-02T07:43:14.472354,gpt-4.1-mini,8,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally emphasized the impact of Marxism and communism on national sentiment, highlighted the nation's significant challenges, stressed collective strength to overcome adversaries, and motivated attendees to complete the mission of national greatness.",0.52363914,261
2025-06-02T07:43:14.472405,gpt-4.1-mini,9,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally emphasizing Marxism and communism highlights the nation's significant challenges, calls for collective strength to overcome adversaries, and motivates participants to fulfill the mission of national revival and greatness.",0.59728223,239
2025-06-02T07:43:14.579258,gpt-4.1-mini,0,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally focusing on national revival emphasized the impact of Marxism and communism on national sentiment, highlighted the significant challenges facing the nation, stressed collective strength to overcome adversaries, and motivated participants to complete the mission of achieving national greatness.",0.5050031,312
2025-06-02T07:43:14.579406,gpt-4.1-mini,1,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally emphasizing Marxism and communism highlights the nation's significant challenges, calls for collective strength to overcome adversaries, and motivates citizens to complete the mission of national greatness.",0.59746027,224
2025-06-02T07:43:14.579469,gpt-4.1-mini,2,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally emphasized the impact of Marxism and communism on national sentiment, highlighted the significant challenges facing the nation, stressed the importance of collective strength to overcome adversaries, and motivated participants to complete the mission of achieving national greatness.",0.533976,301
2025-06-02T07:43:14.579529,gpt-4.1-mini,3,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"The political rally emphasized a national revival by addressing the impact of Marxism and communism on national sentiment, recognizing significant challenges facing the nation, highlighting the importance of collective strength to overcome adversaries, and inspiring motivation to achieve the mission of national greatness.",0.5093423,323
2025-06-02T07:43:14.579601,gpt-4.1-mini,4,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"The political rally emphasized Marxism and communism's impact on national sentiment, acknowledged significant challenges facing the nation, highlighted collective strength to overcome adversaries, and motivated attendees to complete the mission of national greatness.",0.51571965,267
2025-06-02T07:43:14.579660,gpt-4.1-mini,5,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally emphasized the impact of Marxism and communism on national sentiment, highlighted the nation's significant challenges, called for collective strength to overcome adversaries, and motivated participants to complete the mission of achieving national greatness.",0.5339551,276
2025-06-02T07:43:14.579714,gpt-4.1-mini,6,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally was held emphasizing national revival by addressing the influence of Marxism and communism on national sentiment, acknowledging significant challenges faced by the nation, promoting collective strength to overcome adversaries, and motivating unity to achieve the mission of national greatness.",0.4892546,311
2025-06-02T07:43:14.579779,gpt-4.1-mini,7,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally emphasized Marxism and communism's impact on national sentiment, highlighted the nation's significant challenges, called for collective strength to overcome adversaries, and motivated participants to complete the mission of national greatness.",0.5251063,261
2025-06-02T07:43:14.579835,gpt-4.1-mini,8,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally underscored concerns about Marxism and communism impacting national sentiment, highlighted the nation's significant challenges, emphasized collective strength to overcome adversaries, and motivated participants to complete the mission of achieving national greatness.",0.5702651,285
2025-06-02T07:43:14.579925,gpt-4.1-mini,9,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally emphasizing Marxism and communism highlighted the nation's significant challenges, urging collective strength to overcome adversaries and motivating attendees to complete the mission of national revival and greatness.",0.55979764,235
2025-06-02T07:43:14.630495,gpt-4.1-mini,0,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally emphasized Marxism and communism's impact on national sentiment, highlighted the nation's significant challenges, stressed collective strength to overcome adversaries, and motivated participants to complete the mission of national greatness.",0.5189301,259
2025-06-02T07:43:14.630664,gpt-4.1-mini,1,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally centered on national revival highlighted concerns about Marxism and communism impacting the nation's spirit, acknowledged the significant challenges faced, emphasized collective strength to overcome adversaries, and motivated participants to fulfill the mission of achieving national greatness.",0.52398837,312
2025-06-02T07:43:14.630733,gpt-4.1-mini,2,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally focused on national revival highlights concerns about the impact of Marxism and communism on national sentiment, acknowledges the significant challenges facing the nation, emphasizes the importance of collective strength to overcome adversaries, and motivates participants to complete the mission of achieving national greatness.",0.5380552,347
2025-06-02T07:43:14.630794,gpt-4.1-mini,3,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally emphasized the impact of Marxism and communism on national sentiment, highlighted the nation's significant challenges, stressed the importance of collective strength to overcome adversaries, and motivated participants to complete the mission of national greatness.",0.52572566,282
2025-06-02T07:43:14.630843,gpt-4.1-mini,4,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,A political rally emphasizing Marxism and communism highlights the nation's significant challenges while urging collective strength to overcome adversaries and complete the mission of national revival and greatness.,0.5992029,215
2025-06-02T07:43:14.630930,gpt-4.1-mini,5,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival emphasized the impact of Marxism and communism on national sentiment, acknowledged significant challenges facing the nation, highlighted the importance of collective strength to overcome adversaries, and motivated people to complete the mission of achieving national greatness.",0.50095284,316
2025-06-02T07:43:14.630996,gpt-4.1-mini,6,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally focused on national revival highlighted concerns about Marxism and communism impacting national sentiment, emphasized the nation's significant challenges, called for collective strength to overcome adversaries, and motivated participants to complete the mission of achieving national greatness.",0.52973664,312
2025-06-02T07:43:14.631052,gpt-4.1-mini,7,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally focused on national revival emphasized the impact of Marxism and communism on national sentiment, highlighted the significant challenges facing the nation, rallied collective strength to overcome adversaries, and motivated attendees to complete the mission of achieving national greatness.",0.49158636,307
2025-06-02T07:43:14.631135,gpt-4.1-mini,8,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally centered on national revival highlighted concerns about Marxism and communism impacting national sentiment, acknowledged significant challenges facing the nation, emphasized collective strength to overcome adversaries, and motivated participants to complete the mission of achieving national greatness.",0.5215303,320
2025-06-02T07:43:14.631197,gpt-4.1-mini,9,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,A political rally emphasizing Marxism and communism highlights the nation's significant challenges while calling for collective strength to overcome adversaries and fulfill the mission of national revival and greatness.,0.59693384,219
2025-06-02T07:43:16.731994,gpt-4.1-nano,0,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally focused on achieving national revival was held, emphasizing the importance of Marxism and communism in shaping national sentiment. Participants acknowledged significant challenges facing the nation and stressed the need for collective strength to overcome adversaries, united by the motivation to fulfill the mission of national greatness.",0.53969127,357
2025-06-02T07:43:16.732190,gpt-4.1-nano,1,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival was held, emphasizing the impact of Marxism and communism on national sentiment, highlighting the nation's significant challenges, and stressing the importance of collective strength to overcome adversaries, all aimed at motivating the pursuit of national greatness.",0.5095123,305
2025-06-02T07:43:16.732662,gpt-4.1-nano,2,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival was held, highlighting the influence of Marxism and communism on national sentiment, acknowledging significant challenges faced by the nation, emphasizing the importance of collective strength to overcome adversaries, and motivating the pursuit of national greatness.",0.5114231,306
2025-06-02T07:43:16.732726,gpt-4.1-nano,3,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival was held to address the nation’s significant challenges, emphasizing the influence of Marxism and communism on national sentiment. Attendees focused on harnessing collective strength to overcome adversaries and remained motivated to fulfill the mission of achieving national greatness.",0.54961467,324
2025-06-02T07:43:16.732826,gpt-4.1-nano,4,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally was held to promote national revival, emphasizing the importance of collective strength to overcome significant challenges facing the nation, with a focus on Marxism and communism influencing national sentiment, and motivating efforts to achieve national greatness.",0.45996594,283
2025-06-02T07:43:16.732917,gpt-4.1-nano,5,Political rally for national revival.::1=focus on Marxism and communism affecting national sentiment...,,"A political rally for national revival was held, emphasizing the influence of Marxism and communism on national sentiment, acknowledging the significant challenges faced by the nation, and highlighting the importance of collective strength to overcome adversaries, all driven by the motivation to achieve national greatness.",0.5025947,324
